site_id,name,facility_category,latitude,longitude,inside_no_fly_zone,drone_access_class
facility_2082,دکتر مسعود صابری | جراح مغز و اعصاب,doctors,35.7860122,51.4263174,False,eligible_for_obstacle_safe_drone_routing
facility_2083,دندانپزشکی دیجتال و ایمپلنت دکتر رضا بهرامی,doctors,35.7565123,51.3985854,False,eligible_for_obstacle_safe_drone_routing
facility_2084,مطب دندانپزشکی دکتر فوزیه رضایی,doctors,35.711015,51.4027277,False,eligible_for_obstacle_safe_drone_routing
facility_2085,مطب دکتر فریبا نصیری متخصص زنان,doctors,35.7646515,51.2894306,True,requires_special_authorization_or_ground_handoff
facility_2086,مطب کایروپراکتیک دکتر رستگار آریا,doctors,35.816887,51.4805238,False,eligible_for_obstacle_safe_drone_routing
facility_2087,مطب پوست و مو دکتر امیدرضا خدادادی,doctors,35.6345417,51.3797198,True,requires_special_authorization_or_ground_handoff
facility_2088,مجموعه آر تی ام اس دکتر ذاکری iran.rtms,clinic,35.7653664,51.4411533,False,eligible_for_obstacle_safe_drone_routing
facility_2089,دکتر فاطمه علیزادگانی  روان درمانگر,doctors,35.7584102,51.4116205,True,requires_special_authorization_or_ground_handoff
facility_2090,آزمایشگاه کودکان ایران,laboratory,35.758245,51.4471591,True,requires_special_authorization_or_ground_handoff
facility_2091,دکتر سامه کشاورزیان | دندانپزشک زیبایی,hospital,35.7643708,51.4596663,False,eligible_for_obstacle_safe_drone_routing
facility_2092,فیزیوتراپی آنیا,hospital,35.7465606,51.233741,True,requires_special_authorization_or_ground_handoff
facility_2093,کلینیک دکتر محمد گلشنی,doctors,35.8053731,51.4612834,False,eligible_for_obstacle_safe_drone_routing
facility_2094,مطب ارتوپدی دکتر شایان توابی,doctors,35.7873675,51.3838136,False,eligible_for_obstacle_safe_drone_routing
facility_2095,کلینیک زیبایی دکتر علی رحمانی,doctors,35.7750472,51.3770586,True,requires_special_authorization_or_ground_handoff
facility_2096,ساختمان پزشکان فوق تخصصی سینا,doctors,35.7680356,51.4170533,False,eligible_for_obstacle_safe_drone_routing
facility_2097,صبا سلیلی مشاور تغذیه و رژیم درمانی | مرکز مانترا,clinic,35.7652831,51.4188299,True,requires_special_authorization_or_ground_handoff
facility_2098,مطب دکتر اسماعیل محبوبی متخصص اعصاب و روان - روانپزشک,clinic,35.7588059,51.4137548,False,eligible_for_obstacle_safe_drone_routing
facility_2099,مرکز فوق تخصصی گوارش و کبد دکتر خیاطیان,doctors,35.7163806,51.4028837,True,requires_special_authorization_or_ground_handoff
facility_2100,مطب دکتر سبز,doctors,35.7953358,51.3963518,False,eligible_for_obstacle_safe_drone_routing
facility_2101,کلینیک زیبایی محیا,clinic,35.6322542,51.3749846,False,eligible_for_obstacle_safe_drone_routing
facility_2102,کلینیک پوست و مو آی نور,clinic,35.6345465,51.3795792,True,requires_special_authorization_or_ground_handoff
facility_2103,کلینیک پوست و زیبایی الیزه,clinic,35.7828938,51.3760561,False,eligible_for_obstacle_safe_drone_routing
facility_2104,مطب  دکتر سینا امینی زاده,doctors,35.7594642,51.410019,True,requires_special_authorization_or_ground_handoff
facility_2105,مطب دکتر سهیلا انصاری پور,doctors,35.7684355,51.291862,False,eligible_for_obstacle_safe_drone_routing
facility_2106,کلینیک دندانپزشکی دکتر آیین آقایی,clinic,35.5911299,51.438928,False,eligible_for_obstacle_safe_drone_routing
facility_2107,دندانپزشکی دکتر حبیبی,clinic,35.7743423,51.4906199,False,eligible_for_obstacle_safe_drone_routing
facility_2108,مطب تخصصى جراحى لثه و ايمپلنت دكتر وطنى,doctors,35.7704054,51.4640613,False,eligible_for_obstacle_safe_drone_routing
facility_2109,کلینیک روانشناختی دی,doctors,35.7606277,51.4334601,True,requires_special_authorization_or_ground_handoff
facility_2110,مطب دکتر مانی قربان زاده,doctors,35.7585015,51.3622923,False,eligible_for_obstacle_safe_drone_routing
facility_2111,مطب دکتر آریا رضایی,doctors,35.7854068,51.4274877,False,eligible_for_obstacle_safe_drone_routing
facility_2112,مرکز ماساژ تخصصی بانوان امیدشفا,clinic,35.6865385,51.3604175,True,requires_special_authorization_or_ground_handoff
facility_2113,مطب دکتر سعید‌رضا انتظاری,doctors,35.7704095,51.3629788,False,eligible_for_obstacle_safe_drone_routing
facility_2114,دکتر لیلا اصغری فوق تخصص غدد,doctors,35.7401333,51.405224,False,eligible_for_obstacle_safe_drone_routing
facility_2115,دکتر سیف اله همت,doctors,35.8013113,51.4597939,False,eligible_for_obstacle_safe_drone_routing
facility_2116,مطب دکتر شکیبا محبی تبار,doctors,35.75398,51.3959571,False,eligible_for_obstacle_safe_drone_routing
facility_2117,درمانگاه مرکزی شهران,clinic,35.7584517,51.289557,False,eligible_for_obstacle_safe_drone_routing
facility_2118,مطب فيزيوتراپي و ليزرتراپي ١٢١,doctors,35.7096885,51.3735777,False,eligible_for_obstacle_safe_drone_routing
facility_2119,مطب دکتر محبوبه رهنما,doctors,35.8088939,51.4152947,False,eligible_for_obstacle_safe_drone_routing
facility_2120,فیزیوتراپی فاطیما,doctors,35.6901837,51.4589397,True,requires_special_authorization_or_ground_handoff
facility_2121,دکتر مریم خدادوست,doctors,35.7275779,51.3788251,False,eligible_for_obstacle_safe_drone_routing
facility_2122,مطب دندانپزشکی دکتر اميرحسين هادیان,doctors,35.6923222,51.4799503,True,requires_special_authorization_or_ground_handoff
facility_2123,کلینیک پزشکی دکتر شاهین سیف الو زخم,doctors,35.7675702,51.356757,False,eligible_for_obstacle_safe_drone_routing
facility_2124,کلینیک واریس دکتر ناصر جلیلی فر,clinic,35.5906978,51.4393288,True,requires_special_authorization_or_ground_handoff
facility_2125,فیزیوتراپی توان گستر نوین,clinic,35.7271723,51.375066,False,eligible_for_obstacle_safe_drone_routing
facility_2126,مطب دکتر شاهرخ عطاریان,doctors,35.7251162,51.4260108,True,requires_special_authorization_or_ground_handoff
facility_2127,مطب دکتر محبوبه کریمی جراح گوش و حلق  و بینی,doctors,35.782083,51.3764251,True,requires_special_authorization_or_ground_handoff
facility_2128,کلینیک تخصصی قلب و عروق ایران زمین,clinic,35.705742,51.3901072,False,eligible_for_obstacle_safe_drone_routing
facility_2129,مطب دکتر آزاده مولوی مقدم,doctors,35.7756942,51.3660311,False,eligible_for_obstacle_safe_drone_routing
facility_2130,كلينيك ارتوپدى دكتر محمد ربانى,clinic,35.6603485,51.3938083,False,eligible_for_obstacle_safe_drone_routing
facility_2131,دکتر حدیث یگانه فرد متخصص بیماری های دهان و زیبایی,doctors,35.756464,51.4495714,False,eligible_for_obstacle_safe_drone_routing
facility_2132,دکتر علیرضا تسلیمی متخصص جراحی لثه,doctors,35.756452,51.4495249,False,eligible_for_obstacle_safe_drone_routing
facility_2133,مطب دكتر علي ناظري روانپزشك,doctors,35.7618898,51.4453519,True,requires_special_authorization_or_ground_handoff
facility_2134,دکتر محمد آزادگان متخصص کودکان و نوزادان,doctors,35.7387403,51.1332345,False,eligible_for_obstacle_safe_drone_routing
facility_2135,دندانپزشکی دکتر فرهاد مهردادی,clinic,35.769226,51.3598066,False,eligible_for_obstacle_safe_drone_routing
facility_2136,کلینیک روانشناسی و مشاوره آسنا,doctors,35.756746,51.3929947,False,eligible_for_obstacle_safe_drone_routing
facility_2137,دکتر علی زینلی متخصص جراحی مغز و اعصاب,doctors,35.7238837,51.4231747,False,eligible_for_obstacle_safe_drone_routing
facility_2138,مطب دکتر مهران جمالی,doctors,35.7807219,51.4642456,True,requires_special_authorization_or_ground_handoff
facility_2139,کلینیک ارتوپدی و ارتوپدفنی نویان,doctors,35.7342598,51.3542897,False,eligible_for_obstacle_safe_drone_routing
facility_2140,دندانپزشکی دکتر کامران عزیزی,doctors,35.7032486,51.438859,True,requires_special_authorization_or_ground_handoff
facility_2141,مطب دکتر مطهری (پیرایه),doctors,35.7723957,51.4373222,True,requires_special_authorization_or_ground_handoff
facility_2142,تغذیه و رژیم درمانی پرنیان قربانپور,doctors,35.7381139,51.3055872,True,requires_special_authorization_or_ground_handoff
facility_2143,دکتر منصور عظمتی,clinic,35.7580052,51.4144545,False,eligible_for_obstacle_safe_drone_routing
facility_2144,کلینیک ترک اعتیاد شمیم زندگی,doctors,35.6927231,51.4803146,True,requires_special_authorization_or_ground_handoff
facility_2145,مرکز گوش و شنوایی غرب تهران,doctors,35.724164,51.3293461,True,requires_special_authorization_or_ground_handoff
facility_2146,مطب دکتر کامران دلیر,doctors,35.7697674,51.3591402,False,eligible_for_obstacle_safe_drone_routing
facility_2147,مطب مامایی لیلا شجاع,clinic,35.7383117,51.5582018,False,eligible_for_obstacle_safe_drone_routing
facility_2148,دکتر سارا بدخش ، متخصص پوست ، مو و زیبایی,doctors,35.7958298,51.4477125,True,requires_special_authorization_or_ground_handoff
facility_2149,رقیه عزیززاده کارشناس مامایی,doctors,35.628372,51.3561075,False,eligible_for_obstacle_safe_drone_routing
facility_2150,دکتر امیرپاشا ابراهیمی,doctors,35.7477037,51.4125878,True,requires_special_authorization_or_ground_handoff
facility_2151,دکتر امیرحسین خیراندیش جراحی عمومی,doctors,35.7761134,51.365739,False,eligible_for_obstacle_safe_drone_routing
facility_2152,کلینیک زیبایی دکتر مهتاب امینی,clinic,35.7246421,51.4188411,True,requires_special_authorization_or_ground_handoff
facility_2153,کلینیک ارزیابی شنوایی و سمعک نگین,doctors,35.7052575,51.4035209,True,requires_special_authorization_or_ground_handoff
facility_2154,مطب دکتر سمیه حجازی نیا,doctors,35.7800091,51.4487781,False,eligible_for_obstacle_safe_drone_routing
facility_2155,دکتر ندا پژوهی  - دکتر لیپ,doctors,35.7105663,51.4081985,False,eligible_for_obstacle_safe_drone_routing
facility_2156,دکتر سمیرا عبدالهی مقدم متخصص زنان و زایمان,doctors,35.775494,51.3642478,False,eligible_for_obstacle_safe_drone_routing
facility_2157,مطب دکتر نسرین یزدانی,doctors,35.7475028,51.4119355,True,requires_special_authorization_or_ground_handoff
facility_2158,مرکز مشاوره و روانشناسی بینش فردی,doctors,35.7604491,51.4313388,True,requires_special_authorization_or_ground_handoff
facility_2159,مطب چشم پزشکی دکتر باقرصاد,doctors,35.7357832,51.4064548,True,requires_special_authorization_or_ground_handoff
facility_2160,کلینیک فیزیوتراپی و لیزر درمانی معینی,clinic,35.7583552,51.4103953,True,requires_special_authorization_or_ground_handoff
facility_2161,دکتر رحمت اله آزادی متخصص و جراح استخوان و مفاصل,doctors,35.7417091,51.5333096,False,eligible_for_obstacle_safe_drone_routing
facility_2162,دکتر محمودرضا اشرفی,doctors,35.7042051,51.383244,False,eligible_for_obstacle_safe_drone_routing
facility_2163,دكتر شهرام محمدى ميرى,doctors,35.7594686,51.4422544,False,eligible_for_obstacle_safe_drone_routing
facility_2164,مرکز تخصصی شنوایی و سمعک آرامش قلهک,doctors,35.7722561,51.4371701,True,requires_special_authorization_or_ground_handoff
facility_2165,دفتر روانشناسی حال خوش روانشناس مریم عالمی,doctors,35.7389786,51.5320068,False,eligible_for_obstacle_safe_drone_routing
facility_2166,دکتر مهشید طالبی,doctors,35.7681929,51.4744463,False,eligible_for_obstacle_safe_drone_routing
facility_2167,مطب دکتر حسین حاجی عباسی,doctors,35.7747039,51.4134902,False,eligible_for_obstacle_safe_drone_routing
facility_2168,دکتر عزیزاله یوسفی فوق تخصص گوارش,doctors,35.7085198,51.3852179,False,eligible_for_obstacle_safe_drone_routing
facility_2169,مطب دکتر زهراسادات سبزپوشان,doctors,35.7812506,51.3701904,False,eligible_for_obstacle_safe_drone_routing
facility_2170,دندانپزشکی زهره شعبه جیحون,hospital,35.6869123,51.364972,True,requires_special_authorization_or_ground_handoff
facility_2171,کلینیک زیبایی دکتر معروفی,clinic,35.7702484,51.361975,False,eligible_for_obstacle_safe_drone_routing
facility_2172,دکتر رامین نوری نیا فوق تخصص شبکیه,doctors,35.7703834,51.4640348,False,eligible_for_obstacle_safe_drone_routing
facility_2173,دکتر علی ابراهیمی فوق تخصص جراحی پلاستیک,doctors,35.7563044,51.3941456,False,eligible_for_obstacle_safe_drone_routing
facility_2174,دفتر مشاوره و روانشناسی «کیمیای جان و خرد »,doctors,35.7242713,51.4166238,False,eligible_for_obstacle_safe_drone_routing
facility_2175,مطب دكترمريم السادات تهرانی فوق تخصص ریه,clinic,35.7271054,51.3708018,False,eligible_for_obstacle_safe_drone_routing
facility_2176,کلینیک ارتوپدی فنی نبض حرکت,clinic,35.7616837,51.4440944,True,requires_special_authorization_or_ground_handoff
facility_2177,دکتر فرهاد مرادی فوق تخصص گوارش و کبد,clinic,35.726268,51.3238746,False,eligible_for_obstacle_safe_drone_routing
facility_2178,موسسه فیزیوتراپی خلیج فارس,doctors,35.674014,51.2663215,True,requires_special_authorization_or_ground_handoff
facility_2179,کلینیک درد و توانبخشی سدار,doctors,35.8009681,51.4527443,False,eligible_for_obstacle_safe_drone_routing
facility_2180,کاردرمانی پیشگام,doctors,35.7248937,51.3828175,False,eligible_for_obstacle_safe_drone_routing
facility_2181,دکتر باقر احمدپور,doctors,35.6817075,51.4911637,True,requires_special_authorization_or_ground_handoff
facility_2182,پردیس مارال دکتر مالکی دکتر تیمور زاده,clinic,35.7706041,51.3723257,False,eligible_for_obstacle_safe_drone_routing
facility_2183,مرکز تصویربرداری پزشکی نگاه رسا طب,doctors,35.6658937,51.4432448,True,requires_special_authorization_or_ground_handoff
facility_2184,مطب معاینات پزشکی متقاضیان گواهینامه (دکترموذن و دکترنادری),clinic,35.7595963,51.4375577,True,requires_special_authorization_or_ground_handoff
facility_2185,دندانپزشکی nagoya,clinic,35.7282046,51.4939794,True,requires_special_authorization_or_ground_handoff
facility_2186,مرکز تصویر برداری جام‌جم,doctors,35.7697352,51.4119423,False,eligible_for_obstacle_safe_drone_routing
facility_2187,کلینیک زیبایی و درمان بیماری های پوستی دکتر پارسا شیری,clinic,35.7363398,51.4424064,False,eligible_for_obstacle_safe_drone_routing
facility_2188,دکتر شیرین کاویانپور متخصص  بیماریهای زنان و زایمان,doctors,35.8120724,51.4496944,False,eligible_for_obstacle_safe_drone_routing
facility_2189,خانه لیزر سعادت آباد شعبه دریا,clinic,35.7706477,51.3744944,False,eligible_for_obstacle_safe_drone_routing
facility_2190,خانه لیزر سعادت آباد شعبه سرو,clinic,35.7799827,51.3648638,False,eligible_for_obstacle_safe_drone_routing
facility_2191,مطب زیبایی دکتر رکسانا احسانی پور,doctors,35.7829062,51.4478241,False,eligible_for_obstacle_safe_drone_routing
facility_2192,کمپ ترک اعتیاداوای رهایی,doctors,35.8093299,51.5134796,False,eligible_for_obstacle_safe_drone_routing
facility_2193,دکتر هاله رحمان پور زنجانی,doctors,35.7986169,51.4332637,True,requires_special_authorization_or_ground_handoff
facility_2194,مطب دکتر دهقانی زاده,doctors,35.6896653,51.4511309,True,requires_special_authorization_or_ground_handoff
facility_2195,مطب دکتر مریم تزنگ/متخصص رادیوانکولوژی,doctors,35.7008923,51.3810245,False,eligible_for_obstacle_safe_drone_routing
facility_2196,کلینیک زیبایی دکتر علی اکبری,doctors,35.775607,51.3661494,False,eligible_for_obstacle_safe_drone_routing
facility_2197,شایا بیوتی تراپیست,doctors,35.806242,51.440988,True,requires_special_authorization_or_ground_handoff
facility_2198,مطب دکتر پیمان صدری,doctors,35.7665878,51.4137575,False,eligible_for_obstacle_safe_drone_routing
facility_2199,مطب دکتر سعید امیری پویا متخصص قلب و عروق,doctors,35.7596969,51.4448126,True,requires_special_authorization_or_ground_handoff
facility_2200,مطب دکتر رضا ساریخانی,doctors,35.802113,51.434006,True,requires_special_authorization_or_ground_handoff
facility_2201,مرکز خدمات روانشناسی و مشاوره مهرا,clinic,35.7611526,51.4460402,True,requires_special_authorization_or_ground_handoff
facility_2202,مطب دکتر مصطفی بهپور اسکویی,doctors,35.6906256,51.4647793,True,requires_special_authorization_or_ground_handoff
facility_2203,ریمالند,clinic,35.730166,51.348554,False,eligible_for_obstacle_safe_drone_routing
facility_2204,کلینیک شنوایی و تعادل و سمعک فرمانیه,clinic,35.7990052,51.4725885,False,eligible_for_obstacle_safe_drone_routing
facility_2205,دکتر وقردوست,doctors,35.7589604,51.4138976,False,eligible_for_obstacle_safe_drone_routing
facility_2206,مطب دکتر شیوا جوادیان,doctors,35.7947035,51.4350596,True,requires_special_authorization_or_ground_handoff
facility_2207,آزمایشگاه گلچهره قیطریه,laboratory,35.7958905,51.442628,True,requires_special_authorization_or_ground_handoff
facility_2208,کلینیک تخصصی قلب و عروق تهران,clinic,35.7773392,51.413955,True,requires_special_authorization_or_ground_handoff
facility_2209,کلینیک دکتر بهنوش زینلی زاده,clinic,35.8030497,51.4733027,True,requires_special_authorization_or_ground_handoff
facility_2210,مطب دکتر رضا راست منش,doctors,35.7799669,51.4492648,False,eligible_for_obstacle_safe_drone_routing
facility_2211,روان‌شناس و مشاور، حمیده حیدری,clinic,35.724125,51.4356098,False,eligible_for_obstacle_safe_drone_routing
facility_2212,مطب دندانپزشکی دکتر بهرام عوض ابادیان,clinic,35.7781741,51.3610859,True,requires_special_authorization_or_ground_handoff
facility_2213,مطب پزشکی ارغوان,doctors,35.7163368,51.3430986,True,requires_special_authorization_or_ground_handoff
facility_2214,مطب دندانپزشکی سیب,clinic,35.7881581,51.424003,False,eligible_for_obstacle_safe_drone_routing
facility_2215,مطب تخصصی دندانپزشکی دکتر مهدیه نظرآهاری,doctors,35.7813769,51.4663928,True,requires_special_authorization_or_ground_handoff
facility_2216,مرکز مشاوره و کلینیک مادر و کودک دانشگاه شهید بهشتی,clinic,35.7143277,51.3152857,True,requires_special_authorization_or_ground_handoff
facility_2217,مطب دکترمحمدحسین طاهریان,doctors,35.759824,51.4061433,False,eligible_for_obstacle_safe_drone_routing
facility_2218,مرکز مشاوره مونس,clinic,35.7060893,51.4630431,True,requires_special_authorization_or_ground_handoff
facility_2219,مطب دکتر سید ارسلان خسروی,doctors,35.726577,51.4172193,True,requires_special_authorization_or_ground_handoff
facility_2220,آزمایشگاه پادتن ژن آزما,laboratory,35.7001626,51.390179,True,requires_special_authorization_or_ground_handoff
facility_2221,کلینیک راز دکتر رضا امیرزرگر متخصص جراحی فک، صورت و زیبایی,doctors,35.8023747,51.4306148,False,eligible_for_obstacle_safe_drone_routing
facility_2222,دکتر بیتا هرمز جراح زنان و زایمان,doctors,35.7697719,51.3129659,False,eligible_for_obstacle_safe_drone_routing
facility_2223,کلینیک رومینا,clinic,35.7337633,51.5041539,False,eligible_for_obstacle_safe_drone_routing
facility_2224,پوست و مو زیبایی دکتر علیخانی,clinic,35.7238042,51.4072451,False,eligible_for_obstacle_safe_drone_routing
facility_2225,کلینیک روانشناسی آوادان مهر,clinic,35.7071413,51.3763786,True,requires_special_authorization_or_ground_handoff
facility_2226,مرکز کاردرمانی پرواز,doctors,35.6869908,51.4768191,True,requires_special_authorization_or_ground_handoff
facility_2227,دکتر خشایار سنجری,doctors,35.7584421,51.3617244,False,eligible_for_obstacle_safe_drone_routing
facility_2228,فيزيوتراپي كيان پارس,doctors,35.730133,51.5273482,False,eligible_for_obstacle_safe_drone_routing
facility_2229,کلینیک تخصصی سونوگرافی دکتر دلیری,doctors,35.6574055,51.3727147,False,eligible_for_obstacle_safe_drone_routing
facility_2230,کلینیک دکتر سحرناز سجادیان,doctors,35.7584296,51.3620348,False,eligible_for_obstacle_safe_drone_routing
facility_2231,مطب دکتر مرتضی حسن‌زاده فوق تخصص گوارش و کبد,doctors,35.7664736,51.4425913,False,eligible_for_obstacle_safe_drone_routing
facility_2232,دندانپزشکی و دندانسازی ویتادنت رحمانی فرد,clinic,35.6951129,51.4774665,True,requires_special_authorization_or_ground_handoff
facility_2233,درمانگاه شبانه روزی دکتر نوتاش,doctors,35.7267036,51.3202554,False,eligible_for_obstacle_safe_drone_routing
facility_2234,کلینیک نازایی نوید,clinic,35.7675809,51.3725937,False,eligible_for_obstacle_safe_drone_routing
facility_2235,درمانگاه شبانه روزی ایران زمین,clinic,35.7056071,51.3902334,False,eligible_for_obstacle_safe_drone_routing
facility_2236,مطب دندانپزشكى كودكان دكتر مژده بقايی,doctors,35.775312,51.4637914,False,eligible_for_obstacle_safe_drone_routing
facility_2237,مطب سیدحسین حسنپور اونجی,doctors,35.7390945,51.5313798,False,eligible_for_obstacle_safe_drone_routing
facility_2238,دکتر فرانک محبیان پوست لیزر زیبایی,doctors,35.7553263,51.2397966,True,requires_special_authorization_or_ground_handoff
facility_2239,مطب دکتر عبدالرضا نوروزی متخصص تغذیه,clinic,35.7280466,51.4269452,False,eligible_for_obstacle_safe_drone_routing
facility_2240,مطب دکتر جوراستی فرد,doctors,35.7421561,51.4112156,False,eligible_for_obstacle_safe_drone_routing
facility_2241,مطب دکتر امیر بابک رحیمی,doctors,35.7243129,51.3839552,False,eligible_for_obstacle_safe_drone_routing
facility_2242,مرکز دندانپزشکی دکتر مریم سالارکیا,clinic,35.7265432,51.5226334,False,eligible_for_obstacle_safe_drone_routing
facility_2243,دکتر طسام | doctortesam,doctors,35.7166702,51.3896487,True,requires_special_authorization_or_ground_handoff
facility_2244,بیمارستان محک ،کودکان سرطانی,hospital,35.8113149,51.5044509,False,eligible_for_obstacle_safe_drone_routing
facility_2245,Maryam Beauty & Care Clinic,clinic,35.7648296,51.441583,False,eligible_for_obstacle_safe_drone_routing
facility_2246,دکتر کامران هداوند جراح چاقی و لاپاراسکوپی,doctors,35.7487869,51.4095856,False,eligible_for_obstacle_safe_drone_routing
facility_2247,دکتر ماندانا خسروآرا پزشک متخصص پوست مو زیبایی لیزر,clinic,35.7779378,51.3599296,True,requires_special_authorization_or_ground_handoff
facility_2248,دکتر یونس روحانی | جراح مغز و ستون فقرات,doctors,35.7970028,51.4336663,True,requires_special_authorization_or_ground_handoff
facility_2249,شعبه مرکزی دندانپزشکی سرو,clinic,35.7854332,51.4408382,False,eligible_for_obstacle_safe_drone_routing
facility_2250,دکتر فاطمه خوشدل  روانشناس و هیپنوتراپیست,doctors,35.7812101,51.3614178,False,eligible_for_obstacle_safe_drone_routing
facility_2251,مطب دکتر پیمان پورموسوی,doctors,35.7437959,51.4049171,True,requires_special_authorization_or_ground_handoff
facility_2252,درمانگاه تامین اجتماعی شهیدنیکپور,hospital,35.6673003,51.4462252,False,eligible_for_obstacle_safe_drone_routing
facility_2253,دکتر محمدرضا عباسی فوق تخصص کبد و گوارش,hospital,35.7566875,51.3949434,False,eligible_for_obstacle_safe_drone_routing
facility_2254,محمدرضا عباسی فوق تخصص گوارش,hospital,35.7567132,51.3948691,False,eligible_for_obstacle_safe_drone_routing
facility_2255,کلینیک رادین,doctors,35.7204973,51.4880342,True,requires_special_authorization_or_ground_handoff
facility_2256,دکتر عطیه بهمن متخصص زنان و زایمان,doctors,35.7566301,51.3948426,False,eligible_for_obstacle_safe_drone_routing
facility_2257,دکتر ماریا مرادی,doctors,35.7583358,51.4109841,True,requires_special_authorization_or_ground_handoff
facility_2258,کلینیک زیبایی سپند,doctors,35.7764444,51.3646735,False,eligible_for_obstacle_safe_drone_routing
facility_2259,کلینیک دندانپزشکی سرو قیطریه (شعبه مرکز),clinic,35.7856193,51.4408794,False,eligible_for_obstacle_safe_drone_routing
facility_2260,دکتر الهام اسلامی متخصص کلیه و‌مجاری ادراری,doctors,35.7816375,51.3729077,False,eligible_for_obstacle_safe_drone_routing
facility_2261,مرکز سلامت سوین,clinic,35.7579978,51.2248115,True,requires_special_authorization_or_ground_handoff
facility_2262,آزمایشگاه بهراد,doctors,35.7320791,51.333687,True,requires_special_authorization_or_ground_handoff
facility_2263,دندانپزشکی زهره(شعبه خزانه),hospital,35.6430185,51.4209797,True,requires_special_authorization_or_ground_handoff
facility_2264,مطب دکتر مروجی فر فلوشیپ انژیوپلاستی,doctors,35.7236824,51.4055778,True,requires_special_authorization_or_ground_handoff
facility_2265,مطب پوست و زیبایی و لیزر دکتر قدیرزاده,doctors,35.6684925,51.444231,False,eligible_for_obstacle_safe_drone_routing
facility_2266,مطب دندانپزشکی دکتر فرشاد صدر,doctors,35.8119444,51.464061,False,eligible_for_obstacle_safe_drone_routing
facility_2267,بیمارستان مادران,hospital,35.7300893,51.4337373,False,eligible_for_obstacle_safe_drone_routing
facility_2268,مطب دکتر بابک میرزاشاهی,doctors,35.7585015,51.3618564,False,eligible_for_obstacle_safe_drone_routing
facility_2269,کلینیک قلب و عروق دکتر مهشید حاجی علی,doctors,35.7246759,51.4189424,True,requires_special_authorization_or_ground_handoff
facility_2270,مطب پزشکی جراحی مغز و اعصاب,doctors,35.7712899,51.3777733,False,eligible_for_obstacle_safe_drone_routing
facility_2271,مطب دکتر سید فرنوش مدنی گاوگانی,doctors,35.7922112,51.4532791,False,eligible_for_obstacle_safe_drone_routing
facility_2272,دکتر کامبیز هرمان مقدم,doctors,35.7405821,51.4053941,True,requires_special_authorization_or_ground_handoff
facility_2273,کلینیک پوست و مو و زیبایی دکتر دمشقی,clinic,35.7382096,51.3107734,False,eligible_for_obstacle_safe_drone_routing
facility_2274,درمانگاه شبانه روزی سروش,clinic,35.707879,51.365383,True,requires_special_authorization_or_ground_handoff
facility_2275,پزشك فوق تخصص جراح سرطان سينه دکتر على حجت,doctors,35.7818029,51.3735593,False,eligible_for_obstacle_safe_drone_routing
facility_2276,دندانپزشکی دکتر پورفرید,doctors,35.770234,51.4223143,False,eligible_for_obstacle_safe_drone_routing
facility_2277,مطب زنان و زایمان دکتر آرزو صفری فر,doctors,35.7269624,51.5271608,False,eligible_for_obstacle_safe_drone_routing
facility_2278,مطب دکتر نجمه باقرحسینی,clinic,35.780009,51.4493705,False,eligible_for_obstacle_safe_drone_routing
facility_2279,دکتر مسعودی متخصص پوست مو زیبایی لیزر,doctors,35.7307968,51.378516,False,eligible_for_obstacle_safe_drone_routing
facility_2280,مطب مشاوره دکتر الهام ابراهیمی,doctors,35.7550481,51.3039642,True,requires_special_authorization_or_ground_handoff
facility_2281,مطب دکتر مهرناز چاوشی حسینی,doctors,35.7711645,51.3831282,False,eligible_for_obstacle_safe_drone_routing
facility_2282,مرکز بینایی سنجی و عینک تابان,clinic,35.7436117,51.404969,True,requires_special_authorization_or_ground_handoff
facility_2283,مراقبت پوست و مو مریم شریفی,doctors,35.8064942,51.4713167,True,requires_special_authorization_or_ground_handoff
facility_2284,خدمات روان شناسی اعظم السادات سیدصالح,clinic,35.7225073,51.3475232,True,requires_special_authorization_or_ground_handoff
facility_2285,بینایی سنجی و عینک سازی سایه اکباتان,clinic,35.7081988,51.3158566,True,requires_special_authorization_or_ground_handoff
facility_2286,مطب دکتر پرویز چگینی,doctors,35.742072,51.4103264,False,eligible_for_obstacle_safe_drone_routing
facility_2287,پزشک متخصص زنان و زایمان سارا میرزاجانی,doctors,35.7551048,51.303915,True,requires_special_authorization_or_ground_handoff
facility_2288,دکتر حاتمی کلینیک تخصصی آرمان الهیه,doctors,35.794933,51.4820096,False,eligible_for_obstacle_safe_drone_routing
facility_2289,کلینیک ارتوپدی بهین,doctors,35.801418,51.4794511,False,eligible_for_obstacle_safe_drone_routing
facility_2290,متخصص زنان و زایمان دکتر مریم نادری فر,doctors,35.7808045,51.4631841,False,eligible_for_obstacle_safe_drone_routing
facility_2291,مطب دکتر سادات,doctors,35.7630631,51.4506956,False,eligible_for_obstacle_safe_drone_routing
facility_2292,ازمایشگاه تخصصی پاتوبیولوژی رها,laboratory,35.7404676,51.5326425,False,eligible_for_obstacle_safe_drone_routing
facility_2293,دکتر مینا مویدنیا فوق تخصص رشد و غدد,doctors,35.7095299,51.4302445,True,requires_special_authorization_or_ground_handoff
facility_2294,دکتر زهره کریمی متخصص زنان فلوشیپ پریناتولوژی,doctors,35.7135902,51.3685318,False,eligible_for_obstacle_safe_drone_routing
